Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,High-Density Lipoprotein Particle Assembly (GO:0034380),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,APOA1
GO_Biological_Process_2023,Histone Ubiquitination (GO:0016574),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,UBE2E1
GO_Biological_Process_2023,Hormone Transport (GO:0009914),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,SLC3A2
GO_Biological_Process_2023,Lipid Import Into Cell (GO:0140354),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CD36
GO_Biological_Process_2023,Long-Chain Fatty Acid Import Into Cell (GO:0044539),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CD36
GO_Biological_Process_2023,Microtubule Anchoring (GO:0034453),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CLASP2
GO_Biological_Process_2023,Mitochondrial DNA Replication (GO:0006264),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,RRM2B
GO_Biological_Process_2023,Mitochondrial Ribosome Assembly (GO:0061668),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,NGRN
GO_Biological_Process_2023,Motor Neuron Axon Guidance (GO:0008045),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,SLIT2
GO_Biological_Process_2023,Muscle Cell Fate Commitment (GO:0042693),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,TBX2
GO_Biological_Process_2023,Myeloid Dendritic Cell Differentiation (GO:0043011),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,TGFBR2
GO_Biological_Process_2023,Necroptotic Process (GO:0070266),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,MLKL
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization (GO:1904950),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PPM1F
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Apoptotic Process (GO:0070229),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CCL5
GO_Biological_Process_2023,Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,IGF1
GO_Biological_Process_2023,Negative Regulation Of Receptor Binding (GO:1900121),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PCSK9
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,TYROBP
GO_Biological_Process_2023,Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,SOCS3
GO_Biological_Process_2023,Nerve Growth Factor Signaling Pathway (GO:0038180),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,RAP1A
GO_Biological_Process_2023,Neuron Projection Regeneration (GO:0031102),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,FOLR1
GO_Biological_Process_2023,Nucleoside Metabolic Process (GO:0009116),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,NME5
GO_Biological_Process_2023,Organic Hydroxy Compound Catabolic Process (GO:1901616),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,HSD17B6
GO_Biological_Process_2023,Ornithine Metabolic Process (GO:0006591),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,OTC
GO_Biological_Process_2023,Peptidyl-Lysine Dimethylation (GO:0018027),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,SETD3
GO_Biological_Process_2023,Peptidyl-Serine Dephosphorylation (GO:0070262),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PPM1F
GO_Biological_Process_2023,Phosphatidylcholine Catabolic Process (GO:0034638),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PLA2G5
GO_Biological_Process_2023,Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PLA2G4C
GO_Biological_Process_2023,Pinocytosis (GO:0006907),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,DOCK2
GO_Biological_Process_2023,Positive Regulation Of ATP Metabolic Process (GO:1903580),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,OASL
GO_Biological_Process_2023,Positive Regulation Of RNA Biosynthetic Process (GO:1902680),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,IL1B
GO_Biological_Process_2023,Positive Regulation Of T Cell Apoptotic Process (GO:0070234),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CCL5
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,TCP1
GO_Biological_Process_2023,Positive Regulation Of Hippo Signaling (GO:0035332),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,SCHIP1
GO_Biological_Process_2023,Positive Regulation Of Lipase Activity (GO:0060193),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,PLA2G5
GO_Biological_Process_2023,Positive Regulation Of mRNA 3'-End Processing (GO:0031442),1/9,0.6038514287305147,0.8238701672543856,0,0,1.153851074718526,0.5820337401768185,CPEB1
