Symbol,log2FC,p_value,FDR,consistency,significant
LOC651741,-0.013530120481927687,0.7796560091727759,0.8444862636077582,0.5301204819277109,False
LOC651745,0.007831325301204829,0.8593070010333986,0.9041969684530612,0.4457831325301205,False
LOC651746,0.07479518072289154,0.046756840837023875,0.08219278820438691,0.5542168674698795,False
LOC651747,0.010638554216867496,0.806097823065713,0.8646594686845612,0.46987951807228917,False
LOC651751,-0.5046506024096384,0.052056390519995055,0.09041541440763803,0.4939759036144578,False
LOC651752,0.043096385542168714,0.3484874874470852,0.45845080570140895,0.5421686746987951,False
LOC651754,0.08797590361445781,0.02606453205840663,0.04849569922956665,0.6265060240963856,False
LOC651758,0.014481927710843367,0.6831174096036439,0.7700634792809409,0.5180722891566265,False
LOC651760,-0.1707590361445783,0.0009741422952014878,0.0022696382443379293,0.6746987951807228,False
LOC651763,0.07032530120481928,0.2524014516223458,0.35364283357781995,0.5903614457831325,False
LOC651769,0.07675903614457834,0.1834890689257731,0.27174070983069437,0.5180722891566265,False
LOC651771,0.12930120481927707,0.03743726531731547,0.06734578063021536,0.6385542168674698,False
LOC651772,-0.08308433734939757,0.04953190750385845,0.08649723550920915,0.5783132530120482,False
LOC651774,-0.04845783132530121,0.12398693003243151,0.19412021601167198,0.5783132530120482,False
LOC651777,-0.062349397590361476,0.41274335700537707,0.5248783305282075,0.5662650602409639,False
LOC651787,0.09167469879518074,0.04393807162282719,0.07772648230893009,0.5662650602409639,False
LOC651789,0.030819277108433712,0.43790319158111085,0.550054668139212,0.5662650602409639,False
LOC651790,0.020518072289156634,0.6070145393514125,0.7066512552555683,0.5301204819277109,False
LOC651794,0.03293975903614456,0.3154090631812479,0.42305090775193477,0.6144578313253012,False
LOC651807,-0.00013253012048189706,0.9981435413927776,0.9987267323194694,0.5180722891566265,False
LOC651808,-0.029698795180722895,0.5433559098740066,0.6504010891259929,0.46987951807228917,False
LOC651809,0.017409638554216886,0.6727589038587963,0.761681642820106,0.5301204819277109,False
LOC651812,-0.036783132530120444,0.4328877615222993,0.5451679384477273,0.5542168674698795,False
LOC651816,0.8128192771084336,1.6664801688179225e-09,7.268173409005306e-09,0.7710843373493976,False
LOC651820,-0.020614457831325317,0.6873306690618539,0.7733952063750527,0.5301204819277109,False
LOC651821,0.046650602409638524,0.21820303158293564,0.31374470827275663,0.5783132530120482,False
LOC651825,-0.023722891566265048,0.550223642388017,0.6568601343196223,0.5542168674698795,False
LOC651830,-0.01213253012048194,0.7630967214730661,0.831454753817378,0.5180722891566265,False
LOC651831,0.17209638554216866,0.028915251095784304,0.053231347266571576,0.6385542168674698,False
LOC651832,0.053578313253012017,0.3086581673033289,0.4160580605201445,0.5662650602409639,False
LOC651834,0.03403614457831325,0.27435392310757767,0.3786039492192447,0.5180722891566265,False
LOC651844,0.024337349397590347,0.475406149557592,0.5858805621636942,0.5421686746987951,False
LOC651845,-0.6489518072289157,4.5187551207230045e-08,1.6972852542624132e-07,0.7951807228915663,False
LOC651848,-0.1306626506024096,0.016209607413006377,0.03140688595482728,0.6506024096385542,False
LOC651850,0.07686746987951808,0.07934052254341785,0.13123799068751063,0.5060240963855421,False
LOC651852,0.3543132530120482,1.1676830908411765e-06,3.772172422984067e-06,0.6987951807228916,False
LOC651853,0.07442168674698793,0.18181401285066076,0.26972261921076757,0.5783132530120482,False
LOC651859,-0.0292289156626506,0.6130242809281867,0.7115310569765978,0.5301204819277109,False
LOC651860,0.009602409638554214,0.7733197873603931,0.8394459545335553,0.4939759036144578,False
LOC651864,-0.015060240963855432,0.6794417727724664,0.7668928834168129,0.5421686746987951,False
LOC651868,-0.002927710843373498,0.931059335625135,0.9541696210765983,0.5060240963855421,False
LOC651872,-1.3686385542168678,2.0477784730689863e-23,4.714523471029413e-22,0.9156626506024096,True
LOC651876,0.008000000000000018,0.9002194064960592,0.9333488894836267,0.4939759036144578,False
LOC651881,1.0964337349397588,2.125188504569522e-15,1.776693905890524e-14,0.8795180722891566,True
LOC651886,0.010024096385542183,0.816058651405741,0.8724378925769898,0.5060240963855421,False
LOC651892,-0.043710843373493964,0.3723487346875576,0.4835895349423864,0.6385542168674698,False
LOC651894,-0.7710722891566266,9.588545371920752e-14,6.562620238409037e-13,0.8674698795180723,False
LOC651895,-0.06503614457831322,0.0980535040037204,0.15804860557908174,0.5421686746987951,False
LOC651896,0.011626506024096395,0.7757983952946156,0.8414902010870223,0.5180722891566265,False
LOC651898,0.17244578313253014,0.4712623252111565,0.5818166336684374,0.5542168674698795,False
LOC651900,0.030216867469879487,0.431740636084787,0.5440157907925871,0.5542168674698795,False
LOC651905,-0.11512048192771086,0.05146344044737064,0.08951332683787609,0.6144578313253012,False
LOC651907,0.09467469879518074,0.02702618248709528,0.050134612984665594,0.5903614457831325,False
LOC651908,0.0020602409638553767,0.9633585919120476,0.9754753454164342,0.46987951807228917,False
LOC651913,0.09655421686746994,0.2442567908656217,0.34406936653496206,0.4819277108433735,False
LOC651914,0.2887951807228916,4.827604688631233e-07,1.626894466535681e-06,0.6746987951807228,False
LOC651916,0.04987951807228913,0.28480449557402115,0.39019946753862794,0.5180722891566265,False
LOC651919,0.2639759036144578,0.0012568843830049457,0.0028822010729805136,0.6144578313253012,False
LOC651921,0.06644578313253013,0.14055882936755407,0.21653243424431243,0.5662650602409639,False
LOC651922,0.03527710843373493,0.4067127476278535,0.5190797723150624,0.5903614457831325,False
LOC651923,-0.0005903614457831585,0.9906838737104418,0.9935348187485173,0.46987951807228917,False
LOC651927,0.04250602409638559,0.35844805455839246,0.46920084939364565,0.5301204819277109,False
LOC651931,0.04534939759036146,0.22378507199760925,0.3205930978499369,0.4819277108433735,False
LOC651933,0.14734939759036142,0.008350632422975797,0.01699928693610501,0.5783132530120482,False
LOC651936,-0.04401204819277109,0.46629954497465415,0.5771741557998931,0.5180722891566265,False
LOC651949,0.017590361445783118,0.7329391953435307,0.8087543195764321,0.4819277108433735,False
LOC651951,-0.0987349397590361,0.11667240881051498,0.18419672831944278,0.5542168674698795,False
LOC651952,0.02987951807228918,0.4845355206789973,0.5946827308989624,0.4819277108433735,False
LOC651957,0.4715060240963856,8.2500494740611e-05,0.00021908273342391898,0.7349397590361446,False
LOC651959,0.037289156626506045,0.5523932523749696,0.6588627849603463,0.6024096385542169,False
LOC651961,0.009578313253012036,0.8194332042140537,0.8748690916235323,0.46987951807228917,False
LOC651962,0.9895180722891568,3.449382966767063e-11,1.801895332126367e-10,0.7831325301204819,False
LOC651963,0.008783132530120445,0.8606959930591018,0.905059565304987,0.5301204819277109,False
LOC651965,0.043951807228915646,0.1757503565898029,0.262203206171979,0.5060240963855421,False
LOC651966,0.09516867469879517,0.056064411223324936,0.09656122423124583,0.6024096385542169,False
LOC651974,0.014325301204819273,0.7603656086955626,0.8292408404516274,0.5301204819277109,False
LOC651976,0.06732530120481925,0.09114300243243119,0.14828136891769325,0.5903614457831325,False
LOC651979,0.18602409638554218,0.002393595682742328,0.005278525846824274,0.6385542168674698,False
LOC651982,-0.0719036144578313,0.06940272780393278,0.11667408502589151,0.5180722891566265,False
LOC651986,0.12125301204819275,0.029553536531334267,0.05430422313883306,0.5301204819277109,False
LOC651987,-0.025469879518072315,0.6183635118403449,0.7160149081722862,0.5060240963855421,False
LOC651988,-0.07248192771084336,0.05432985371114877,0.09388978183626281,0.6024096385542169,False
LOC651991,0.014602409638554187,0.708037026971419,0.7899163253147787,0.5060240963855421,False
LOC651997,-0.02824096385542163,0.6577092697497068,0.7493785302056852,0.5060240963855421,False
LOC652000,0.01757831325301205,0.6571872999734529,0.7490521913675915,0.5662650602409639,False
LOC652002,-0.8994819277108435,9.948129953381136e-12,5.492196745095836e-11,0.8313253012048193,False
LOC652003,0.10328915662650599,0.054885631567736494,0.09474726654564812,0.5783132530120482,False
LOC652009,0.049530120481927696,0.17285463408599175,0.2587479782964184,0.5542168674698795,False
LOC652011,-0.04110843373493978,0.310640694180947,0.41795532367057814,0.5662650602409639,False
LOC652013,0.02677108433734943,0.5302958912576174,0.6382776767202817,0.4939759036144578,False
LOC652014,0.055096385542168634,0.30418991736827494,0.4111897714053621,0.4939759036144578,False
LOC652015,-0.008180722891566268,0.8474671019070912,0.8956654510621246,0.46987951807228917,False
LOC652020,0.106144578313253,0.01954071607911539,0.03730140444606404,0.6626506024096386,False
LOC652022,0.04655421686746989,0.18299115823747436,0.2711275595228719,0.5662650602409639,False
LOC652025,0.6565903614457831,1.0943363276335368e-14,8.372907120299903e-14,0.8072289156626506,False
LOC652032,0.00548192771084338,0.8769767569924732,0.9163841574750891,0.5662650602409639,False
LOC652033,0.0378313253012048,0.3606823293276219,0.47161587469647925,0.5180722891566265,False
LOC652034,-0.14286746987951807,0.0338621309143397,0.06147085846016854,0.6385542168674698,False
LOC652037,0.036963855421686766,0.30399075653341806,0.41094239046762077,0.5421686746987951,False
LOC652038,0.06196385542168673,0.2623332278123913,0.36492990988079554,0.5783132530120482,False
LOC652040,-0.025686746987951804,0.5627302089333395,0.6678106318637942,0.5180722891566265,False
LOC652043,0.006831325301204816,0.8574887916990248,0.9027691963591785,0.4578313253012048,False
LOC652044,-0.0018192771084337164,0.9781289925906342,0.9847092034628309,0.4819277108433735,False
LOC652045,0.003012048192771111,0.9594865455433302,0.9729875122024284,0.5421686746987951,False
LOC652046,0.09891566265060242,0.047855235341934685,0.0839322431643446,0.5662650602409639,False
LOC652048,0.01766265060240961,0.7319416593379426,0.8078730708367521,0.4939759036144578,False
LOC652049,-0.1817590361445783,0.0008301460201444395,0.0019500382966273816,0.5903614457831325,False
LOC652051,0.14925301204819272,0.027130405453453053,0.05030594130727738,0.5783132530120482,False
LOC652053,0.0379277108433735,0.37841783452904515,0.48994603849656004,0.4939759036144578,False
LOC652054,-0.03342168674698794,0.38646393288640574,0.49828404300999246,0.5662650602409639,False
LOC652059,0.09086746987951803,0.032367209837543584,0.05899282262982582,0.5662650602409639,False
LOC652062,0.07793975903614457,0.09514977119355132,0.1539338746686134,0.6024096385542169,False
LOC652065,-0.012156626506024063,0.7179692249261748,0.7976216448387375,0.5060240963855421,False
LOC652067,0.047361445783132526,0.21662846331458954,0.3119391015295839,0.5542168674698795,False
LOC652068,0.38943373493975914,0.0004448929514085619,0.0010837955265569105,0.6506024096385542,False
LOC652070,-0.013927710843373475,0.7834401868782892,0.8474305180570466,0.5180722891566265,False
LOC652076,0.3766987951807228,1.2529658838463588e-08,4.973545340154684e-08,0.7831325301204819,False
LOC652077,-0.10169879518072288,0.06358912734936692,0.10801999197168098,0.6024096385542169,False
LOC652078,-0.07830120481927716,0.2544485563178387,0.35604044181980177,0.5301204819277109,False
LOC652080,-0.005855421686747012,0.8986140241113318,0.932026287238759,0.4939759036144578,False
LOC652082,-0.09707228915662655,0.16001142266713966,0.24208686248302308,0.5060240963855421,False
LOC652086,0.003192771084337335,0.9338739684281013,0.9557771958325983,0.4939759036144578,False
LOC652094,0.019542168674698795,0.6260333900505936,0.7229364250062233,0.5421686746987951,False
LOC652097,0.06783132530120481,0.3437515209180165,0.45348676063857807,0.5060240963855421,False
LOC652101,-0.09015662650602409,0.019352343900522123,0.03697511294249214,0.5783132530120482,False
LOC652102,-0.12486746987951806,0.6621343064311538,0.7531722224729958,0.5301204819277109,False
LOC652111,0.048301204819277035,0.32073670675267263,0.42872750209058386,0.5180722891566265,False
LOC652113,0.14928915662650605,0.4277439543186409,0.5399060380980514,0.5542168674698795,False
LOC652115,-0.014650602409638525,0.7700338710076018,0.8368074189847667,0.4457831325301205,False
LOC652119,-0.07192771084337347,0.07781157164347703,0.12906868244181102,0.6506024096385542,False
LOC652126,0.29713253012048185,0.13739721496868892,0.21227894745557185,0.5180722891566265,False
LOC652127,-0.004036144578313247,0.9212813796488212,0.9477314313896485,0.4457831325301205,False
LOC652128,0.25768674698795174,0.004774547054796367,0.010090926067460294,0.6144578313253012,False
LOC652134,0.20581927710843373,0.00347785460782591,0.00749547790775086,0.6626506024096386,False
LOC652139,0.05439759036144579,0.13785340647677477,0.21290618387379492,0.4819277108433735,False
LOC652140,-0.11142168674698796,0.05398177255525078,0.09335800773661318,0.5903614457831325,False
LOC652141,0.09773493975903615,0.01537288566960089,0.029888132322097565,0.5903614457831325,False
LOC652142,-0.0030120481927711005,0.9371947814167605,0.9577117991260248,0.46987951807228917,False
LOC652147,-0.016698795180722915,0.7430077372566282,0.8168942839279407,0.5301204819277109,False
LOC652148,0.03563855421686744,0.35965864584021856,0.47049498381113586,0.5060240963855421,False
LOC652150,0.03246987951807229,0.5407820420613758,0.6482043327319716,0.5301204819277109,False
LOC652152,0.14672289156626503,0.0007455481859767112,0.001762053683690778,0.6626506024096386,False
LOC652153,0.04050602409638554,0.29192169503865883,0.3979470540019012,0.5301204819277109,False
LOC652155,-0.10900000000000001,0.13599838415541238,0.21038606828298514,0.5542168674698795,False
LOC652156,-0.023481927710843366,0.5070227120109326,0.6160700097224113,0.5060240963855421,False
LOC652160,0.10131325301204817,0.04264769073678255,0.07568061191013867,0.5783132530120482,False
LOC652161,0.06684337349397589,0.16592063998238776,0.24977934085756226,0.5180722891566265,False
LOC652162,-0.015373493975903655,0.6570347038517067,0.7489789338167055,0.5180722891566265,False
LOC652163,0.05222891566265062,0.26692531481340087,0.37009887893397675,0.5662650602409639,False
LOC652164,-0.07174698795180723,0.23046947135861418,0.3281365206717677,0.5301204819277109,False
LOC652167,0.06519277108433734,0.08288463182228512,0.13628393443374698,0.5903614457831325,False
LOC652168,-0.05200000000000001,0.29832482669498755,0.4047711894514085,0.5180722891566265,False
LOC652169,-0.01161445783132528,0.7576329138637201,0.8273601188484306,0.4819277108433735,False
LOC652173,0.0016987951807228864,0.9812425188910294,0.9872966967484492,0.5060240963855421,False
LOC652175,0.4392650602409639,0.00012834232338690022,0.0003334043405455674,0.6987951807228916,False
LOC652179,-0.00486746987951805,0.9367244146004596,0.9573849627349521,0.46987951807228917,False
LOC652183,0.13728915662650604,0.2331700394137358,0.3313139970221983,0.5060240963855421,False
LOC652184,-0.753144578313253,4.512796999244739e-08,1.6952976323211188e-07,0.7349397590361446,False
LOC652185,-0.022867469879518057,0.592355960054879,0.6940146195705825,0.5662650602409639,False
LOC652190,-0.011927710843373497,0.7957239312519547,0.856855738033851,0.5783132530120482,False
LOC652191,0.08516867469879513,0.15167893137772756,0.23130991573248946,0.5421686746987951,False
LOC652194,-0.032734939759036207,0.692505775585662,0.7774645600573362,0.5421686746987951,False
LOC652195,0.14880722891566267,0.022681408434372198,0.042754522122882985,0.5301204819277109,False
LOC652197,0.05622891566265059,0.1559303526700422,0.23692696481669198,0.5542168674698795,False
LOC652202,0.051783132530120464,0.18829937372740524,0.2775813154004672,0.4939759036144578,False
LOC652203,0.03393975903614457,0.3867588449825311,0.4985379517812926,0.5060240963855421,False
LOC652204,-0.006554216867469864,0.8807069137076216,0.9188854482517284,0.4578313253012048,False
LOC652209,0.010795180722891543,0.7735253494162565,0.8396332674467536,0.46987951807228917,False
LOC652211,0.027469879518072244,0.493406080426201,0.6031835985604302,0.5542168674698795,False
LOC652213,0.018421686746987968,0.6783341776569074,0.7660505828380043,0.4939759036144578,False
LOC652215,0.03263855421686747,0.3932980843195081,0.505175364288008,0.4939759036144578,False
LOC652216,0.01289156626506024,0.6981301073833228,0.7820532774914897,0.5301204819277109,False
